Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales,Quantity,Discount,Profit,Customer ID
ORD-02679,2025-12-15,Technology,Copiers,South,Standard Class,771.41,1,0.26,244.94,CUST-1225
ORD-02003,2025-12-15,Office Supplies,Storage,Central,Standard Class,567.41,8,0.24,-31.36,CUST-1007
ORD-00137,2025-12-16,Office Supplies,Paper,West,First Class,154.98,4,0.05,-26.16,CUST-1777
ORD-01469,2025-12-16,Technology,Phones,Central,Second Class,403.21,3,0.16,146.37,CUST-1762
ORD-00528,2025-12-17,Technology,Machines,West,Same Day,54.43,4,0.06,-0.05,CUST-1775
ORD-02716,2025-12-17,Office Supplies,Art,Central,First Class,266.95,7,0.29,64.17,CUST-1843
ORD-02860,2025-12-17,Furniture,Bookcases,Central,Second Class,901.96,1,0.1,403.19,CUST-1905
ORD-00059,2025-12-17,Furniture,Chairs,East,First Class,950.12,4,0.25,140.43,CUST-1244
ORD-01854,2025-12-18,Technology,Accessories,Central,Standard Class,948.51,3,0.09,-173.73,CUST-1570
ORD-01130,2025-12-18,Office Supplies,Storage,Central,Second Class,31.23,1,0.01,10.06,CUST-1200
ORD-00576,2025-12-18,Technology,Copiers,Central,Second Class,943.85,5,0.17,-127.68,CUST-1318
ORD-02148,2025-12-19,Furniture,Tables,Central,Same Day,144.43,8,0.04,-12.1,CUST-1201
ORD-00967,2025-12-19,Technology,Machines,West,Standard Class,896.16,3,0.01,-229.16,CUST-1762
ORD-00280,2025-12-19,Technology,Copiers,West,Standard Class,979.21,5,0.09,-76.74,CUST-1878
ORD-01597,2025-12-20,Furniture,Bookcases,South,Same Day,112.53,9,0.23,1.9,CUST-1171
ORD-00294,2025-12-20,Office Supplies,Art,West,Second Class,284.2,2,0.07,47.79,CUST-1738
ORD-02858,2025-12-21,Office Supplies,Paper,West,Same Day,58.66,4,0.05,-15.36,CUST-1983
ORD-02230,2025-12-22,Office Supplies,Art,South,Same Day,29.72,8,0.2,-0.35,CUST-1447
ORD-00991,2025-12-24,Technology,Copiers,West,Same Day,689.9,2,0.15,288.88,CUST-1229
ORD-02703,2025-12-24,Technology,Machines,West,Same Day,833.8,4,0.13,9.65,CUST-1306
ORD-00124,2025-12-25,Technology,Machines,East,Standard Class,604.41,6,0.03,62.1,CUST-1158
ORD-02081,2025-12-25,Technology,Phones,West,Standard Class,453.74,5,0.19,64.15,CUST-1912
ORD-00568,2025-12-25,Furniture,Tables,Central,First Class,345.76,7,0.19,104.72,CUST-1584
ORD-02711,2025-12-26,Furniture,Tables,East,Standard Class,992.53,1,0.2,371.24,CUST-1096
ORD-00736,2025-12-26,Technology,Phones,East,Standard Class,509.5,7,0.09,7.31,CUST-1379
ORD-00133,2025-12-26,Furniture,Furnishings,East,Same Day,28.55,2,0.26,3.39,CUST-1587
ORD-02045,2025-12-27,Furniture,Bookcases,East,Same Day,111.0,3,0.04,9.99,CUST-1397
ORD-00854,2025-12-27,Office Supplies,Paper,South,Same Day,688.91,7,0.23,133.9,CUST-1306
ORD-01815,2025-12-30,Technology,Accessories,South,Standard Class,443.29,1,0.16,-93.32,CUST-1026
ORD-00469,2025-12-30,Furniture,Chairs,East,First Class,679.05,8,0.18,173.39,CUST-1554
ORD-02211,2025-12-30,Furniture,Bookcases,Central,Second Class,27.02,7,0.2,-1.7,CUST-1289
ORD-02915,2025-12-30,Technology,Machines,East,Same Day,67.21,3,0.04,8.43,CUST-1276
ORD-01635,2025-12-31,Office Supplies,Paper,East,First Class,980.9,10,0.01,-77.49,CUST-1176
ORD-00334,2025-12-31,Furniture,Tables,South,Standard Class,736.66,5,0.04,200.18,CUST-1971
ORD-00674,2026-01-01,Furniture,Chairs,Central,Standard Class,425.32,6,0.01,-28.07,CUST-1654
ORD-03152,2026-01-01,Office Supplies,Art,Central,Same Day,986.83,1,0.27,-130.36,CUST-1041
ORD-02379,2026-01-01,Furniture,Furnishings,West,Second Class,865.24,10,0.1,-66.67,CUST-1392
ORD-02839,2026-01-01,Furniture,Furnishings,South,Standard Class,926.41,8,0.14,-178.14,CUST-1092
ORD-02139,2026-01-01,Office Supplies,Binders,East,Same Day,297.28,7,0.29,40.26,CUST-1675
ORD-00161,2026-01-01,Furniture,Bookcases,West,First Class,773.79,6,0.04,-13.49,CUST-1346
ORD-01571,2026-01-01,Technology,Phones,East,Second Class,893.95,6,0.03,431.01,CUST-1084
ORD-00814,2026-01-02,Furniture,Chairs,Central,Second Class,241.92,8,0.29,-46.47,CUST-1504
ORD-01233,2026-01-03,Office Supplies,Paper,South,Second Class,754.52,8,0.24,37.36,CUST-1589
ORD-02576,2026-01-03,Technology,Copiers,East,First Class,280.19,1,0.22,31.34,CUST-1463
ORD-00113,2026-01-04,Furniture,Furnishings,Central,Second Class,968.52,8,0.03,-122.43,CUST-1654
ORD-02448,2026-01-04,Office Supplies,Art,East,Second Class,262.22,7,0.08,-71.05,CUST-1395
ORD-00098,2026-01-04,Office Supplies,Storage,West,Second Class,535.85,10,0.2,-66.85,CUST-1179
ORD-01695,2026-01-04,Technology,Accessories,South,Standard Class,102.56,9,0.11,0.24,CUST-1416
ORD-00274,2026-01-05,Furniture,Furnishings,West,Second Class,817.06,9,0.15,66.66,CUST-1701
ORD-01920,2026-01-05,Office Supplies,Paper,Central,Standard Class,155.04,6,0.12,-37.3,CUST-1417
ORD-00533,2026-01-07,Furniture,Chairs,Central,Same Day,238.86,7,0.15,54.36,CUST-1925
ORD-02900,2026-01-07,Technology,Machines,South,First Class,994.17,1,0.03,443.4,CUST-1658
ORD-02418,2026-01-07,Office Supplies,Storage,West,Second Class,197.76,3,0.21,28.58,CUST-1490
ORD-02954,2026-01-07,Technology,Copiers,South,Same Day,833.64,2,0.03,70.59,CUST-1589
ORD-01153,2026-01-07,Office Supplies,Storage,Central,Same Day,943.05,5,0.19,-131.19,CUST-1045
ORD-01730,2026-01-08,Office Supplies,Storage,Central,Same Day,573.5,1,0.2,-76.01,CUST-1921
ORD-03286,2026-01-08,Furniture,Chairs,East,Second Class,417.74,5,0.26,93.63,CUST-1969
ORD-02507,2026-01-08,Office Supplies,Art,West,Same Day,815.42,2,0.16,-70.5,CUST-1769
ORD-02465,2026-01-08,Technology,Machines,Central,Second Class,464.65,8,0.09,47.82,CUST-1101
ORD-00297,2026-01-09,Office Supplies,Paper,South,Same Day,371.76,3,0.23,132.7,CUST-1788
ORD-01693,2026-01-10,Technology,Accessories,West,First Class,837.61,5,0.25,262.47,CUST-1983
ORD-00777,2026-01-10,Furniture,Furnishings,West,First Class,720.45,9,0.28,-120.44,CUST-1322
ORD-02570,2026-01-10,Office Supplies,Art,East,Standard Class,388.95,1,0.14,77.16,CUST-1084
ORD-00970,2026-01-10,Technology,Copiers,West,Standard Class,217.93,7,0.03,-45.43,CUST-1644
ORD-01048,2026-01-10,Furniture,Furnishings,East,Same Day,797.49,7,0.02,365.27,CUST-1078
ORD-02468,2026-01-10,Office Supplies,Art,South,First Class,934.23,3,0.07,59.2,CUST-1147
ORD-00895,2026-01-10,Technology,Phones,West,Standard Class,609.38,3,0.08,101.88,CUST-1974
ORD-00135,2026-01-11,Furniture,Furnishings,East,Second Class,441.32,7,0.16,6.16,CUST-1317
ORD-00147,2026-01-11,Furniture,Bookcases,Central,Second Class,951.66,6,0.28,60.99,CUST-1231
ORD-01351,2026-01-12,Furniture,Furnishings,South,Same Day,66.09,2,0.26,-3.71,CUST-1741
ORD-01565,2026-01-13,Office Supplies,Storage,South,Standard Class,306.09,4,0.05,24.7,CUST-1950
ORD-01758,2026-01-13,Technology,Copiers,South,Second Class,385.12,10,0.28,-11.0,CUST-1633
ORD-02190,2026-01-13,Furniture,Bookcases,West,Standard Class,418.74,1,0.13,0.02,CUST-1588
ORD-00969,2026-01-14,Office Supplies,Art,East,First Class,672.26,9,0.23,-101.33,CUST-1369
ORD-02324,2026-01-14,Office Supplies,Storage,East,Standard Class,900.43,4,0.21,39.38,CUST-1936
ORD-01018,2026-01-14,Office Supplies,Binders,East,Second Class,713.55,8,0.08,51.6,CUST-1262
ORD-00774,2026-01-14,Office Supplies,Paper,East,Second Class,444.72,7,0.23,-100.93,CUST-1854
ORD-03129,2026-01-16,Technology,Accessories,East,Standard Class,739.09,6,0.17,33.35,CUST-1455
ORD-02662,2026-01-16,Furniture,Furnishings,West,Second Class,135.91,2,0.17,34.77,CUST-1249
ORD-01369,2026-01-16,Furniture,Bookcases,Central,First Class,958.51,3,0.1,312.25,CUST-1719
ORD-00957,2026-01-16,Office Supplies,Paper,Central,First Class,989.48,8,0.05,-15.99,CUST-1444
ORD-02236,2026-01-16,Technology,Machines,Central,Same Day,715.79,4,0.07,262.41,CUST-1629
ORD-02920,2026-01-17,Technology,Accessories,South,First Class,518.53,6,0.05,243.02,CUST-1425
ORD-01327,2026-01-17,Furniture,Tables,East,Same Day,212.04,7,0.19,73.37,CUST-1271
ORD-00007,2026-01-17,Furniture,Bookcases,Central,Second Class,673.47,2,0.18,-90.07,CUST-1746
ORD-02569,2026-01-18,Office Supplies,Art,West,Second Class,453.77,2,0.14,4.59,CUST-1136
ORD-01339,2026-01-18,Office Supplies,Binders,West,First Class,234.85,8,0.25,-35.89,CUST-1729
ORD-01958,2026-01-18,Technology,Phones,Central,Second Class,232.66,5,0.28,76.97,CUST-1035
ORD-03033,2026-01-18,Office Supplies,Paper,Central,Second Class,926.87,2,0.15,341.04,CUST-1671
ORD-01720,2026-01-19,Furniture,Bookcases,South,First Class,689.88,7,0.17,163.76,CUST-1535
ORD-01221,2026-01-20,Technology,Phones,South,Same Day,839.34,1,0.02,296.15,CUST-1513
ORD-00170,2026-01-20,Office Supplies,Storage,East,Second Class,682.27,6,0.11,188.52,CUST-1587
ORD-02767,2026-01-20,Office Supplies,Storage,West,Same Day,112.32,10,0.09,2.9,CUST-1499
ORD-01278,2026-01-20,Office Supplies,Art,West,Second Class,797.6,4,0.08,-26.4,CUST-1710
ORD-02700,2026-01-22,Office Supplies,Storage,Central,First Class,723.16,9,0.27,174.84,CUST-1370
ORD-02623,2026-01-22,Furniture,Chairs,Central,Same Day,629.22,6,0.0,19.27,CUST-1132
ORD-01545,2026-01-22,Technology,Copiers,South,Second Class,460.39,2,0.21,-61.95,CUST-1620
ORD-00165,2026-01-23,Office Supplies,Storage,South,Same Day,345.65,3,0.15,28.8,CUST-1946
ORD-02338,2026-01-23,Office Supplies,Paper,Central,Second Class,565.8,9,0.22,-34.27,CUST-1805
ORD-01556,2026-01-23,Furniture,Chairs,South,Same Day,439.07,9,0.01,140.6,CUST-1746
ORD-02605,2026-01-24,Office Supplies,Art,East,Same Day,583.57,10,0.24,-82.45,CUST-1000
ORD-00176,2026-01-25,Office Supplies,Paper,East,First Class,316.2,8,0.16,83.75,CUST-1843
ORD-01599,2026-01-25,Furniture,Chairs,East,Same Day,196.2,10,0.11,85.59,CUST-1956
ORD-01461,2026-01-25,Furniture,Bookcases,South,First Class,632.6,6,0.12,-21.55,CUST-1856
ORD-00791,2026-01-26,Technology,Copiers,East,Second Class,126.56,5,0.3,-5.08,CUST-1497
ORD-02356,2026-01-26,Office Supplies,Storage,South,Second Class,999.07,3,0.07,-250.17,CUST-1412
ORD-00346,2026-01-26,Furniture,Furnishings,East,Standard Class,445.34,5,0.07,-35.27,CUST-1063
ORD-00734,2026-01-27,Technology,Machines,East,First Class,474.19,6,0.29,6.07,CUST-1217
ORD-01963,2026-01-27,Furniture,Chairs,Central,Standard Class,512.97,6,0.06,9.3,CUST-1146
ORD-02077,2026-01-28,Technology,Accessories,East,First Class,857.74,5,0.07,-191.41,CUST-1130
ORD-00112,2026-01-28,Furniture,Furnishings,South,Second Class,856.9,2,0.29,-3.73,CUST-1923
ORD-01686,2026-01-28,Office Supplies,Binders,East,Standard Class,993.26,10,0.21,268.85,CUST-1292
ORD-02093,2026-01-28,Furniture,Chairs,East,Second Class,55.47,6,0.22,13.32,CUST-1412
ORD-01033,2026-01-28,Office Supplies,Binders,Central,Standard Class,507.06,2,0.21,87.78,CUST-1466
ORD-01271,2026-01-28,Furniture,Furnishings,West,Second Class,463.19,4,0.05,197.89,CUST-1943
ORD-01567,2026-01-28,Furniture,Bookcases,West,Same Day,880.31,8,0.28,10.82,CUST-1219
ORD-00455,2026-01-28,Technology,Machines,Central,Standard Class,581.87,7,0.22,174.28,CUST-1675
ORD-01300,2026-01-29,Furniture,Bookcases,Central,Standard Class,830.94,6,0.13,29.09,CUST-1402
ORD-00905,2026-01-29,Technology,Copiers,Central,Second Class,941.58,7,0.11,-213.03,CUST-1364
ORD-00233,2026-01-29,Office Supplies,Storage,East,Second Class,743.84,1,0.08,306.45,CUST-1593
ORD-01008,2026-01-30,Technology,Machines,West,Standard Class,117.32,2,0.11,33.73,CUST-1343
ORD-02627,2026-01-30,Furniture,Tables,West,Second Class,299.78,8,0.14,125.6,CUST-1706
ORD-02156,2026-01-30,Furniture,Chairs,East,Same Day,717.44,5,0.03,144.36,CUST-1147
ORD-03030,2026-01-30,Furniture,Bookcases,Central,Standard Class,611.49,4,0.12,222.43,CUST-1266
ORD-00515,2026-01-31,Office Supplies,Storage,Central,Second Class,567.51,4,0.11,70.81,CUST-1762
ORD-02986,2026-01-31,Office Supplies,Binders,East,Same Day,843.89,10,0.19,-159.52,CUST-1615
ORD-00570,2026-01-31,Office Supplies,Art,West,Standard Class,183.26,6,0.24,44.88,CUST-1935
ORD-01840,2026-02-01,Technology,Phones,South,Same Day,17.6,1,0.18,3.19,CUST-1308
ORD-01771,2026-02-01,Technology,Copiers,West,Second Class,641.05,7,0.28,156.45,CUST-1944
ORD-02925,2026-02-01,Technology,Accessories,West,Standard Class,689.58,6,0.08,278.91,CUST-1112
ORD-01600,2026-02-01,Technology,Copiers,South,First Class,969.89,8,0.03,352.25,CUST-1608
ORD-00651,2026-02-02,Office Supplies,Storage,South,First Class,475.46,9,0.2,48.03,CUST-1299
ORD-01895,2026-02-03,Furniture,Furnishings,East,First Class,788.44,9,0.19,193.15,CUST-1060
ORD-03180,2026-02-03,Technology,Copiers,East,Same Day,793.89,2,0.17,-152.56,CUST-1631
ORD-00426,2026-02-03,Furniture,Tables,East,First Class,14.98,10,0.12,1.82,CUST-1087
ORD-01035,2026-02-03,Furniture,Tables,South,Same Day,292.18,7,0.19,61.93,CUST-1960
ORD-03196,2026-02-04,Furniture,Bookcases,West,Same Day,739.27,2,0.03,-148.26,CUST-1708
ORD-00213,2026-02-04,Office Supplies,Storage,West,Second Class,683.54,10,0.26,-118.62,CUST-1457
ORD-00358,2026-02-04,Furniture,Tables,East,Standard Class,712.47,7,0.04,260.62,CUST-1900
ORD-00892,2026-02-05,Office Supplies,Storage,South,Same Day,970.79,6,0.12,-45.92,CUST-1602
ORD-00840,2026-02-05,Office Supplies,Storage,West,First Class,765.45,10,0.06,92.37,CUST-1808
ORD-02099,2026-02-05,Furniture,Bookcases,East,Same Day,150.35,3,0.04,61.79,CUST-1625
ORD-02904,2026-02-05,Office Supplies,Paper,Central,Second Class,245.41,3,0.16,97.59,CUST-1357
ORD-01239,2026-02-05,Furniture,Furnishings,West,Standard Class,108.91,9,0.21,22.29,CUST-1934
ORD-01382,2026-02-06,Furniture,Tables,West,Same Day,189.97,4,0.29,-30.0,CUST-1699
ORD-00419,2026-02-06,Technology,Machines,South,First Class,303.47,4,0.1,-63.94,CUST-1098
ORD-02833,2026-02-06,Furniture,Chairs,Central,Second Class,704.37,4,0.0,-109.61,CUST-1721
ORD-00155,2026-02-06,Furniture,Chairs,Central,First Class,840.78,6,0.24,-121.36,CUST-1293
ORD-02260,2026-02-06,Furniture,Chairs,South,First Class,215.26,3,0.06,84.74,CUST-1764
ORD-03278,2026-02-07,Furniture,Chairs,West,Same Day,751.03,1,0.23,-15.41,CUST-1726
ORD-00453,2026-02-07,Technology,Accessories,Central,Same Day,368.65,3,0.13,53.98,CUST-1267
ORD-00339,2026-02-07,Furniture,Furnishings,West,Second Class,456.77,1,0.09,-18.72,CUST-1974
ORD-01354,2026-02-08,Technology,Machines,East,First Class,594.44,2,0.17,-101.65,CUST-1782
ORD-01783,2026-02-08,Furniture,Chairs,West,Standard Class,994.62,6,0.22,288.38,CUST-1067
ORD-02047,2026-02-08,Furniture,Furnishings,Central,Standard Class,595.19,7,0.25,-65.22,CUST-1199
ORD-02119,2026-02-09,Technology,Machines,Central,Standard Class,62.13,10,0.17,17.13,CUST-1706
ORD-01569,2026-02-10,Furniture,Chairs,East,First Class,798.23,1,0.05,32.48,CUST-1918
ORD-01953,2026-02-10,Furniture,Furnishings,West,Second Class,848.04,7,0.04,330.25,CUST-1120
ORD-02249,2026-02-11,Technology,Accessories,West,Same Day,946.14,4,0.28,-90.88,CUST-1561
ORD-00873,2026-02-11,Furniture,Tables,Central,Second Class,207.99,1,0.13,88.93,CUST-1345
ORD-02050,2026-02-12,Technology,Copiers,East,Standard Class,197.57,8,0.15,33.44,CUST-1925
ORD-00888,2026-02-12,Furniture,Furnishings,South,Same Day,510.24,7,0.23,139.74,CUST-1812
ORD-02502,2026-02-12,Office Supplies,Storage,South,First Class,11.48,6,0.22,3.87,CUST-1284
ORD-02141,2026-02-13,Office Supplies,Binders,Central,Second Class,302.04,9,0.02,102.35,CUST-1262
ORD-00945,2026-02-14,Technology,Copiers,East,Standard Class,710.43,4,0.2,19.66,CUST-1468
ORD-03066,2026-02-14,Technology,Copiers,Central,First Class,472.62,4,0.12,-89.33,CUST-1054
ORD-02958,2026-02-15,Technology,Accessories,South,First Class,226.3,3,0.28,53.02,CUST-1487
ORD-03277,2026-02-15,Furniture,Chairs,South,Same Day,127.08,5,0.12,-30.77,CUST-1203
ORD-03184,2026-02-15,Office Supplies,Paper,Central,Same Day,92.41,1,0.1,-20.47,CUST-1035
ORD-01652,2026-02-16,Office Supplies,Binders,South,Same Day,35.99,10,0.01,8.18,CUST-1907
ORD-02542,2026-02-16,Furniture,Furnishings,West,First Class,943.56,5,0.16,30.82,CUST-1493
ORD-01069,2026-02-16,Office Supplies,Paper,West,Same Day,128.7,6,0.26,28.8,CUST-1909
ORD-01885,2026-02-17,Furniture,Bookcases,East,First Class,763.44,10,0.11,-128.17,CUST-1074
ORD-00255,2026-02-17,Office Supplies,Storage,Central,Same Day,817.32,10,0.04,-34.11,CUST-1970
ORD-00382,2026-02-17,Furniture,Bookcases,South,Second Class,213.44,1,0.09,44.54,CUST-1678
ORD-00248,2026-02-17,Furniture,Bookcases,West,First Class,91.22,3,0.11,26.56,CUST-1157
ORD-02715,2026-02-17,Furniture,Bookcases,East,First Class,528.34,8,0.07,-71.76,CUST-1732
ORD-02689,2026-02-17,Office Supplies,Binders,West,Standard Class,960.0,9,0.01,-262.82,CUST-1074
ORD-02617,2026-02-17,Office Supplies,Paper,West,Same Day,757.42,9,0.21,-130.07,CUST-1674
ORD-01817,2026-02-17,Technology,Phones,Central,Same Day,100.59,2,0.28,7.87,CUST-1511
ORD-00546,2026-02-18,Technology,Copiers,South,First Class,525.44,8,0.14,181.75,CUST-1898
ORD-02854,2026-02-18,Technology,Phones,East,First Class,896.22,9,0.19,-124.84,CUST-1256
ORD-00552,2026-02-18,Furniture,Tables,Central,Second Class,170.5,3,0.05,43.67,CUST-1429
ORD-01868,2026-02-19,Technology,Copiers,West,Standard Class,140.88,4,0.25,23.14,CUST-1606
ORD-02795,2026-02-19,Office Supplies,Art,East,Same Day,778.29,6,0.24,-94.3,CUST-1255
ORD-00226,2026-02-19,Technology,Copiers,South,Same Day,157.73,7,0.06,19.33,CUST-1246
ORD-01407,2026-02-19,Furniture,Chairs,South,First Class,858.43,1,0.17,-171.61,CUST-1664
ORD-00093,2026-02-19,Office Supplies,Paper,South,First Class,134.98,10,0.1,-26.69,CUST-1865
ORD-00938,2026-02-20,Technology,Accessories,South,Same Day,92.42,5,0.2,33.43,CUST-1146
ORD-00748,2026-02-20,Furniture,Furnishings,Central,Second Class,247.68,7,0.03,91.75,CUST-1166
ORD-01394,2026-02-20,Furniture,Chairs,Central,First Class,905.35,6,0.3,310.32,CUST-1846
ORD-03027,2026-02-20,Office Supplies,Storage,West,Same Day,483.85,9,0.01,39.92,CUST-1159
ORD-00497,2026-02-20,Furniture,Chairs,West,Same Day,773.51,8,0.07,356.54,CUST-1203
ORD-03221,2026-02-20,Technology,Machines,Central,Second Class,789.77,8,0.16,-126.75,CUST-1967
ORD-02291,2026-02-21,Technology,Accessories,West,Second Class,759.98,10,0.18,91.33,CUST-1362
ORD-01807,2026-02-21,Technology,Copiers,East,Same Day,908.99,2,0.04,76.76,CUST-1975
ORD-02303,2026-02-21,Furniture,Chairs,South,First Class,932.45,3,0.14,182.24,CUST-1328
ORD-01361,2026-02-22,Furniture,Bookcases,South,Standard Class,343.63,8,0.27,76.21,CUST-1982
ORD-00323,2026-02-22,Technology,Machines,West,Standard Class,222.57,3,0.08,11.63,CUST-1152
ORD-00847,2026-02-22,Furniture,Tables,South,Second Class,272.97,2,0.11,-56.86,CUST-1862
ORD-01210,2026-02-23,Office Supplies,Art,South,Second Class,176.42,4,0.3,-28.02,CUST-1822
ORD-00291,2026-02-23,Furniture,Chairs,East,Standard Class,373.89,5,0.04,114.42,CUST-1771
ORD-01529,2026-02-23,Furniture,Chairs,West,First Class,575.53,10,0.29,-34.41,CUST-1497
ORD-01497,2026-02-24,Technology,Phones,South,Standard Class,949.63,8,0.3,2.64,CUST-1985
ORD-00735,2026-02-24,Technology,Machines,Central,First Class,104.33,1,0.02,45.48,CUST-1482
ORD-02832,2026-02-24,Technology,Accessories,East,Standard Class,714.89,6,0.12,303.45,CUST-1600
ORD-01140,2026-02-25,Office Supplies,Binders,East,Standard Class,856.03,7,0.15,283.93,CUST-1393
ORD-01689,2026-02-25,Technology,Accessories,West,Standard Class,569.69,5,0.01,56.6,CUST-1317
ORD-02595,2026-02-25,Furniture,Furnishings,South,First Class,170.53,3,0.11,-38.07,CUST-1781
ORD-02495,2026-02-26,Office Supplies,Art,South,Second Class,729.88,6,0.22,89.86,CUST-1557
ORD-00405,2026-02-26,Office Supplies,Paper,Central,Same Day,963.96,5,0.14,-160.25,CUST-1422
ORD-01623,2026-02-26,Furniture,Tables,East,Standard Class,724.03,9,0.08,-147.16,CUST-1882
ORD-00594,2026-02-26,Office Supplies,Paper,West,Same Day,608.53,10,0.15,147.28,CUST-1729
ORD-02397,2026-02-26,Furniture,Bookcases,East,Second Class,380.23,9,0.27,-81.95,CUST-1928
ORD-01335,2026-02-27,Technology,Phones,West,Second Class,24.18,1,0.25,-1.99,CUST-1406
ORD-00394,2026-02-27,Furniture,Chairs,East,Second Class,510.51,8,0.26,149.42,CUST-1076
ORD-01275,2026-02-28,Furniture,Furnishings,Central,First Class,718.64,10,0.19,74.12,CUST-1024
ORD-00390,2026-02-28,Technology,Machines,South,Second Class,121.93,1,0.29,32.51,CUST-1106
ORD-02811,2026-02-28,Furniture,Bookcases,Central,Second Class,28.76,2,0.01,-6.73,CUST-1782
ORD-03062,2026-02-28,Furniture,Tables,West,Same Day,761.49,8,0.11,306.5,CUST-1719
ORD-01110,2026-03-01,Technology,Phones,South,Same Day,815.36,3,0.01,53.01,CUST-1577
ORD-01866,2026-03-01,Technology,Machines,West,First Class,313.01,6,0.14,70.65,CUST-1857
ORD-00411,2026-03-04,Office Supplies,Art,East,First Class,746.23,4,0.19,196.29,CUST-1891
ORD-03031,2026-03-04,Office Supplies,Art,East,Same Day,385.13,9,0.22,17.89,CUST-1070
ORD-00144,2026-03-04,Office Supplies,Art,East,Standard Class,75.25,2,0.17,0.58,CUST-1258
ORD-02757,2026-03-04,Technology,Machines,East,Second Class,383.63,9,0.23,-33.95,CUST-1028
ORD-02814,2026-03-04,Office Supplies,Storage,West,First Class,945.9,7,0.06,-50.47,CUST-1288
ORD-01016,2026-03-04,Furniture,Tables,East,Second Class,571.23,8,0.03,-159.6,CUST-1784
ORD-00507,2026-03-04,Furniture,Furnishings,West,Standard Class,329.37,6,0.03,37.88,CUST-1068
ORD-01511,2026-03-05,Technology,Phones,West,Second Class,859.27,3,0.26,-156.17,CUST-1525
ORD-02309,2026-03-06,Technology,Copiers,South,Same Day,895.35,1,0.13,197.88,CUST-1809
ORD-00509,2026-03-06,Technology,Machines,Central,First Class,372.69,10,0.22,-84.17,CUST-1943
ORD-00749,2026-03-06,Office Supplies,Art,West,First Class,305.56,7,0.22,104.24,CUST-1925
ORD-01475,2026-03-06,Technology,Copiers,South,Same Day,605.79,3,0.28,36.7,CUST-1611
ORD-01410,2026-03-06,Office Supplies,Paper,Central,First Class,437.42,5,0.04,28.53,CUST-1727
